movieId,title,genres,IMAX,Film-Noir,War,Mystery,Adventure,Horror,Western,Thriller,Crime,Musical,Fantasy,Animation,Children,Romance,Action,Comedy,(no genres listed),Sci-Fi,Documentary,Drama
98607,Redline (2009),Action|Animation|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
98609,Honeymoon (1947),Comedy|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98611,Just Around the Corner (1938),Comedy|Musical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
98613,Kathleen (1941),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
98615,Burn Up! (1991),Action|Animation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
98617,Lulu in Berlin (1984),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98619,L'instant et la patience (1994) ,Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98621,Welcome to the Space Show (Uchû shô e yôkoso) (2010),Adventure|Animation|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
98626,Barry Munday (2010),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98629,Purge (Puhdistus) (2012),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98631,"Day He Arrives, The (Book chon bang hyang) (2011)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
98643,Kiss and Tell (1945),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98693,"Yes, But... (Oui, mais...) (2001)",Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98699,"Season for Miracles, A (1999)",Children|Romance,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
98751,"Awful Truth, The  (1925)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98755,1911 (Xinhai geming) (2011),Action|Adventure|Drama|War,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
98759,"Shaolin Temple, The (Shao Lin Si) (1982)",Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98761,Shaolin Temple 2: Kids from Shaolin (Shao Lin xiao zi) (Kids from Shaolin) (1984),Action|Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
98766,Carol Channing: Larger Than Life (2012),Comedy|Documentary|Musical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
98768,Memory (2006),Drama|Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98783,Shaolin Temple 3: Martial Arts of Shaolin (Nan bei Shao Lin) (Martial Arts of Shaolin) (1986),Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98786,Snowmageddon (2011),Adventure|Fantasy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98788,Stand Up and Fight (1939),Drama|Romance|Western,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
98795,Jazz (2001),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98797,Barbara (2012),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
98803,Little Miss Broadway (1938),Drama|Musical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
98805,Miss Annie Rooney (1942),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98807,Mr. Belvedere Goes to College (1949),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98815,Mon Paradis - Der Winterpalast (2001),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98817,No Flesh Shall Be Spared (2009),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98819,I am Von Höfler (Variation on Werther - Private Hungary 15) (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98821,Born to Defense (Zhong hua ying xiong) (1986),Action|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98825,"Master, The (Huang Fei Hong jiu er zhi long xing tian xia) (1992)",Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98829,"Evil Cult, The (Lord of the Wu Tang) (Yi tian tu long ji: Zhi mo jiao jiao zhu) (1993)",Action|Fantasy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
98834,"Fitzgerald Family Christmas, The (2012)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98836,Hyde Park on Hudson (2012),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
98838,Lay the Favorite (2012),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98840,Audition (Konkurs) (1964),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98842,All's Faire in Love (2009),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98845,Crooked Arrows (2012),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98847,"Enforcer, The (Gei ba ba de xin) (1995)",Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98850,Dr. Wai in the Scriptures with No Words (Mao xian wang) (1996),Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98852,Once Upon a Time in China and America (Wong Fei Hung: Chi sai wik hung see) (1997) ,Action|Adventure|Western,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
98854,Hitman (Contract Killer) (Sat sau ji wong) (1998),Action|Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
98856,Heroic Cops (Jing wang shuang xiong) (1978),Action|Crime,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
98859,Never Say... Never! (Il ne faut jurer... de rien!) (2005),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98861,"Cool, Calm and Collected (Calmos) (1976)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98908,How to Make Love to a Woman (2010),Comedy|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98911,"After Fall, Winter (2011)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98913,Violeta Went to Heaven (Violeta se fue a los cielos) (2011),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98922,Rebellion (L'ordre et la morale) (2011),Action|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
98924,Versailles (2008),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98927,Two in the Wave (2010),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98929,Lotte Reiniger: Homage to the Inventor of the Silhouette Film (2001),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98931,"RKO Production 601: The Making of 'Kong, the Eighth Wonder of the World' (2005)",Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98933,Yossi (Ha-Sippur Shel Yossi) (2012),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
98936,"All Blossoms Again: Pedro Costa, Director (Tout refleurit: Pedro Costa, cinéaste) (2006)",Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98938,"Last Rites of Joe May, The (2011)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98941,100 Ways to Murder Your Wife (Sha qi er ren zu) (1986),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98943,"Prodigal, The (1955)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98949,"Eleventh Hour, The (2008)",Action|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
98956,Barfi! (2012),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
98958,Federico Fellini's Autobiography (Federico Fellini - un autoritratto ritrovato) (2000),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
98963,Neighbouring Sounds (O som ao redor) (2012),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98965,Consuming Spirits (2012),Animation|Comedy|Drama|Mystery,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
98973,Chasing Ice (2012),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98975,Antiviral (2012),Horror|Sci-Fi|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98981,"Arrival of a Train, The (1896)",Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98983,Arsène Lupin (2004),Action|Adventure|Crime|Mystery|Romance,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
98985,"Three Brothers, The (Les trois frères) (1995)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98989,Ghost Machine (2010),Action|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
98991,Freeloaders (2011),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98994,"Immortal Story, The (Histoire immortelle) (1968)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98996,Filming 'Othello' (1978),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98999,Woodsman and the Rain (Kitsutsuki to ame) (2011),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99005,Fire with Fire (2012),Action|Crime|Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
99007,Warm Bodies (2013),Comedy|Horror|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99012,"Gay Bed and Breakfast of Terror, The (2007)",Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99014,Dororo (2007),Adventure|Fantasy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99020,Let Fury Have the Hour (2012),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99024,Asylum Blackout (2011),Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99026,Fresh Bait (L'appât) (1995) ,Crime|Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
99028,Frenchmen (Le coeur des hommes) (2003),Comedy|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99030,Wrong (2012),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99041,Young & Wild (Joven y alocada) (2012),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99043,Trishna (2011),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99045,Aftershock (Tangshan dadizhen) (2010),Drama|IMAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99047,Chained (2012),Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99050,"Goodbye Girl, The (2004)",Comedy|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99054,"Ring Finger, The (L'annulaire) (2005)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99056,"Count Yorga, Vampire (1970)",Drama|Horror|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99058,"Comedy, The (2012)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99061,7 Khoon Maaf (2011),Drama|Mystery|Thriller,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99064,"Red Shoes, The (Bunhongsin) (2005)",Drama|Horror|Mystery,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99068,Bluebeard (1972),Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99085,Our Little Girl (1935),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
99087,Playing for Keeps (2012),Comedy|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99089,Poor Little Rich Girl (1936),Adventure|Musical|Romance,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
99101,Negative Happy Chainsaw Edge (Negatibu happî chênsô ejji) (2007),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99103,Stevie Nicks: Live at Red Rocks (1987),Documentary|Musical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
99106,"Guilt Trip, The (2012)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99108,"Girl on a Motorcycle, The (1968)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99110,Save the Date (2012),Comedy|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99112,Jack Reacher (2012),Action|Crime|Thriller,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
99114,Django Unchained (2012),Action|Drama|Western,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
99117,This Is 40 (2012),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99119,Mahakaal (The Monster) (1993),Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99124,Willard (1971),Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99126,"Public Woman, The (Femme publique, La) (1984)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99128,Female Demon Ohyaku (Yôen dokufuden hannya no ohyaku) (1968),Action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99130,Ice Cream Man (1995),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99143,Cirque du Soleil: Worlds Away (2012),Fantasy|IMAX,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99147,Carol for Another Christmas (1964),Drama|Fantasy|War,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99169,"Gestapo's Last Orgy, The (L'ultima orgia del III Reich) (1977)",Thriller|War,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99171,Mamitas (2011),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99173,"Bobo, The (1967)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99178,Struck by Lightning (2012),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99180,Minecraft: The Story of Mojang (2012),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99182,Spring Break Shark Attack (2005),Adventure|Drama|Horror,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99191,Campfire Tales (1997),Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99210,Seven Ways from Sundown (1960),Action|Adventure|Western,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
99214,Aziz Ansari: Intimate Moments for a Sensual Evening (2010),Comedy|Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
99217,Not Fade Away (2012),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99220,Quartet (2012),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99222,Silent Night (2012),Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99238,"Turn of the Screw, The (2009)",Drama|Horror|Mystery,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99240,"Coluche, l'histoire d'un mec (2008)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99243,"Parasites, Les (1999)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99246,"Reluctant Dragon, The (1941)",Animation|Comedy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
99249,"Marine Story, A (2010)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99251,Malibu High (1979),Comedy|Crime,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
99253,"Softening of the Egg, The (Ägget är löst!) (1975)",Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99258,Who Wants to Kill Jessie? (Kdo chce zabít Jessii?) (1966),Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
99260,Jerusalem Countdown (2011),Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99270,Stand Up and Cheer! (1934),Comedy|Musical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
99273,Stowaway (1936),Adventure|Musical,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99276,Susannah of the Mounties (1939),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99279,11 Flowers (Wo 11) (2011),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99287,Quatre garçons pleins d'avenir (1997),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99289,In Your Dreams (Dans tes rêves) (2005),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99294,"Willow Tree, The (Beed-e majnoon) (2005)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99296,Would You Rather (2012),Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99305,Kumaré (2011),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99308,Lady Oscar (1979),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99314,That Hagen Girl (1947),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99317,Holiday Wishes (2006),Children|Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
99320,Maximum Conviction (2012),Action|Adventure|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
99325,"Eye of the Storm, The (2011)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99327,976-EVIL II (1992),Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99329,Xtro 2: The Second Encounter (1991),Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99331,Xtro 3: Watch the Skies (1995),Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99335,Addicted (2013),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99337,Foreign Intrigue (1956),Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99343,Harem suare (1999),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99345,Electile Dysfunction (2008),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99347,"Glenn, the Flying Robot (2010)",Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99349,Kevin Smith: Burn in Hell (2012),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99351,Slipstream (1989),Adventure|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99355,"Woodmans, The (2010)",Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99364,Move (3 Zimmer/Küche/Bad) (2012),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99367,Holiday in Handcuffs (2007),Comedy|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99371,Camp Rock 2: The Final Jam (2010),Comedy|Musical|Romance,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
99373,StreetDance 3D (2010),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99380,"New Barbarians, The (I nuovi barbari) (1983)",Action|Sci-Fi|Thriller|Western,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
99384,How to Stop Being a Loser (2011),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99387,Transfer (2010),Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
99389,Thanksgiving Family Reunion (National Lampoon's Holiday Reunion) (2003),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99395,Time of Roses (Ruusujen aika) (1969),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99397,Lipton Cockton in the Shadows of Sodoma (1995),Drama|Mystery|Sci-Fi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
99400,"Midsummer Night's Party, A (Midsummer of Love, A) (Sommaren med Göran) (2009)",Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99402,Alois Nebel (2011),Animation|Crime|War,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
99413,Juan of the Dead (Juan de los Muertos) (2011),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99415,Parental Guidance (2012),Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99417,Sexy Baby (2012),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99420,Kings of Recycling (Kierrätyksen kuninkaat) (2000),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99434,Snow on Tha Bluff (2011),Crime|Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
99439,Vidal Sassoon: The Movie (2010),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99441,Born to Be Wild (2011),Documentary|IMAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99444,Blonde Ice (1948),Film-Noir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99446,Ultrasuede: In Search of Halston (2010),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99448,Trek Nation (2010),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99450,Sun Kissed (2012),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99452,Wish Me Away (2011),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99468,"Central Park Five, The (2012)",Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99470,"Collection, The (2012)",Action|Horror|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
99474,"Cherry Orchard, The (Sakura no sono) (2008)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99478,FDR: American Badass! (2012),Action|Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
99487,All Superheros Must Die (2011),Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99489,Jean Renoir: Part One - From La Belle Époque to World War II (1993),Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99491,Booker's Place: A Mississippi Story (2012),Documentary|Mystery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99493,Girl Walk: All Day (2011),Musical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99495,"Acacias, Las (2011)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99497,Just Ask My Children (2001),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
